customer_id,service_date,vehicle_type,service_type,service_cost,service_duration,customer_rating,location,payment_method,visit_frequency,total_spent,avg_spent_per_visit,avg_rating,days_since_last_visit,service_year,service_month,day_of_week,is_weekend,vehicle_type_encoded,service_type_encoded,day_of_week_encoded,location_encoded,payment_method_encoded,cost_category,loyalty_tier,recency_category
C0239,2022-09-24,Luxury,Basic Wash,0.3688551099611902,0.057142857142857134,4.0,Suburban,Cash,0.4615384615384616,0.11826284232701342,0.1189076877411695,4.29,0.5832098765432099,2022,9,Saturday,True,2,7,2,4,0,Standard,Regular,Warming
C0079,2022-01-07,Hatchback,Deluxe Wash,0.4693093955895184,0.4095238095238095,4.0,Airport,Cash,0.15384615384615385,0.13899692108248254,0.3371920451172455,3.0,0.8212345679012346,2022,1,Friday,False,0,8,0,0,0,Standard,New,At-Risk
C0638,2021-10-18,Luxury,Deluxe Wash,0.4930766569391378,0.3238095238095239,4.0,Airport,Credit Card,0.07692307692307693,0.08349538162372386,0.3059067972692194,3.5,0.8819753086419754,2021,10,Monday,False,2,8,1,0,1,Standard,New,At-Risk
C0920,2022-02-18,Hatchback,Deluxe Wash,0.5136849784891243,0.37142857142857144,5.0,Highway,Debit Card,0.38461538461538464,0.4963296062226543,0.6015434847135648,4.17,0.7224691358024692,2022,2,Friday,False,0,8,0,2,2,Standard,Regular,At-Risk
C0311,2022-02-16,Suv,Deluxe Wash,0.4883532898101628,0.39047619047619053,5.0,Highway,Mobile Pay,0.38461538461538464,0.22914438502673795,0.27527456218462454,3.67,0.6577777777777778,2022,2,Wednesday,False,8,8,6,2,4,Standard,Regular,Warming
C0435,2024-08-18,Hatchback,Basic Wash,0.3480361924245615,0.09523809523809523,3.0,Airport,Mobile Pay,0.4615384615384616,0.46646410630367846,0.4833481745325022,3.29,0.3506172839506173,2024,8,Sunday,True,0,7,3,0,4,Standard,Regular,Warming
C0647,2023-08-05,Truck,Full Service,0.7249127530912484,0.9142857142857143,4.0,Highway,Mobile Pay,0.5384615384615385,0.44789337222492304,0.40510537251409917,4.12,0.38567901234567903,2023,8,Saturday,True,11,9,2,2,4,Premium,Regular,Warming
C0810,2022-02-18,Truck,Basic Wash,0.3629885074761576,0.09523809523809523,4.0,Mall,Debit Card,0.6153846153846154,0.41441419543023816,0.33208667260314634,3.78,0.2637037037037037,2022,2,Friday,False,11,7,0,3,2,Standard,Regular,Active
C0842,2022-02-18,Sedan,Premium Wash,0.4072437498119679,0.1904761904761905,4.0,Airport,Mobile Pay,0.4615384615384616,0.29105493437044233,0.2997922232116355,3.57,0.40395061728395065,2022,2,Friday,False,6,12,0,0,4,Standard,Regular,Warming
C0853,2023-03-16,Suv,Premium Wash,0.4150658864586781,0.2666666666666667,5.0,Airport,Credit Card,0.38461538461538464,0.21932425862907146,0.2632828732561591,4.33,0.3664197530864198,2023,3,Thursday,False,8,12,4,0,1,Standard,Regular,Warming
C0909,2022-02-18,Van!,#Basic Wash,0.3582049700652848,0.057142857142857134,4.0,Downtown,Mobile Pay,0.4615384615384616,0.18246637497974394,0.1861086375779163,17.43,0.46074074074074073,2022,2,Friday,False,16,2,0,1,4,Standard,Regular,Warming
C0692,2023-06-08,Suv,Deluxe Wash,0.488834652065345,0.3142857142857143,10.0,Mall,Debit Card,0.4615384615384616,0.2947577378058661,0.30365093499554763,4.86,0.5362962962962963,2023,6,Thursday,False,8,8,4,3,2,Standard,Regular,Warming
C0267,2024-05-07,Unknown,Full Service,0.6815600649839045,0.7523809523809524,4.0,Mall,Credit Card,0.38461538461538464,0.3406417112299465,0.41139804096170973,4.0,0.4217283950617284,2024,5,Tuesday,False,14,9,5,3,1,Premium,Regular,Warming
C0395,2022-02-18,Unknown,Full Service,0.6985280844790759,0.7904761904761906,4.0,Downtown,Credit Card,0.5384615384615385,0.5452195754334792,0.4942119323241318,4.0,0.46765432098765436,2022,2,Friday,False,14,9,0,1,1,Premium,Regular,Warming
C0293,2022-01-03,Suv,Full Service,0.6434421914016668,0.8571428571428571,4.0,Mall,Membership,0.5384615384615385,0.6338032733754658,0.5753636093796378,3.75,0.5822222222222222,2022,1,Monday,False,8,9,1,3,3,Standard,Regular,Warming
C0128,2021-11-24,Suv,Basic Wash,0.3534816029363098,0.057142857142857134,5.0,Downtown,Mobile Pay,0.38461538461538464,0.0929346945389726,0.10893440189967349,4.83,0.38123456790123456,2021,11,Wednesday,False,8,7,6,1,4,Standard,Regular,Warming
C0426,2022-02-18,Hatchback,Premium Wash,0.437389061042751,0.15238095238095237,4.0,Downtown,Membership,0.5384615384615385,0.6090422946037919,0.5526862570495695,4.0,0.5545679012345679,2022,2,Friday,False,0,12,0,1,3,Standard,Regular,Warming
C0373,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.38461538461538464,0.5518068384378545,0.6692787177203917,3.67,0.614320987654321,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,Warming
C0759,2022-02-18,Truck,Premium Wash,0.44169123619844164,0.24761904761904766,4.0,Airport,Cash,0.5384615384615385,0.2195106141630206,0.19590382902938558,4.5,0.44296296296296295,2022,2,Friday,False,11,12,0,0,0,Standard,Regular,Warming
C0185,2025-09-29,Van,Deluxe Wash,0.48898507777008937,0.3142857142857143,4.0,Downtown,Mobile Pay,0.3076923076923077,0.2322719170312753,0.33624220837043634,4.0,0.16987654320987655,2025,9,Monday,False,15,8,1,1,4,Standard,Regular,Active
C0685,2022-02-11,Suv,Interior Detailing,0.6156736063058457,0.7047619047619048,4.0,Suburban,Debit Card,0.38461538461538464,0.3669178415167719,0.4435143959631938,4.17,0.4138271604938272,2022,2,Friday,False,8,10,0,4,2,Standard,Regular,Warming
C0916,2022-02-18,Van,Basic Wash,0.34580989199434403,0.009523809523809518,5.0,Suburban,Cash,0.6153846153846154,0.3881218603143736,0.3106559810032651,3.78,0.21679012345679013,2022,2,Friday,False,15,7,0,4,0,Standard,Regular,Active
C0450,2022-02-18,Suv,Full Service,0.6173884593399321,0.9333333333333335,1.0,Highway,Mobile Pay,0.6923076923076923,0.8102090422946038,0.5881864054615613,3.4,0.3071604938271605,2022,2,Friday,False,8,9,0,2,4,Standard,Regular,Active
C0902,2022-06-23,Suv,Premium Wash,0.43209407623574725,0.21904761904761907,1.0,Mall,Mobile Pay,0.6923076923076923,0.473578026251823,0.3415256752745622,3.6,0.45728395061728394,2022,6,Thursday,False,8,12,4,3,4,Standard,Regular,Warming
C0711,2022-07-20,Hatchback,Full Service,0.6429608291464846,0.7714285714285715,4.0,Suburban,Debit Card,0.3076923076923077,0.3103386809269162,0.4506381715642624,4.2,0.7234567901234568,2022,7,Wednesday,False,0,9,6,4,2,Standard,Regular,At-Risk
C0181,2022-02-18,Truck,Premium Wash,0.4388933180901953,0.1904761904761905,2.0,Airport,Mobile Pay,0.4615384615384616,0.46491654513044883,0.4817453250222618,3.71,0.7175308641975309,2022,2,Friday,False,11,12,0,0,4,Standard,Regular,At-Risk
C0507,2022-02-18,Unknown,Basic Wash,0.374420861036734,0.028571428571428553,4.0,Highway,Credit Card,0.38461538461538464,0.27223302544158157,0.3278717720391808,3.67,0.6049382716049383,2022,2,Friday,False,14,7,0,2,1,Standard,Regular,Warming
C0765,2025-03-07,Hatchback,Basic Wash,0.7426043998290257,0.06666666666666668,5.0,Downtown,Credit Card,0.23076923076923078,0.15806190244692916,0.2861383199762541,4.5,0.2716049382716049,2025,3,Friday,False,0,7,0,1,1,Premium,New,Active
C0976,2022-05-28,Luxury,Basic Wash,0.37526324498330277,0.057142857142857134,4.0,Airport,Cash,0.5384615384615385,0.38936152973586124,0.35149896111605816,3.38,0.42271604938271606,2022,5,Saturday,True,2,7,2,0,0,Standard,Regular,Warming
C0510,2022-04-02,Sedan,Basic Wash,0.3580846295014892,0.0,4.0,Mall,Cash,0.23076923076923078,0.20725976340949603,0.37625408132977145,4.0,0.7106172839506173,2022,4,Saturday,True,6,7,2,3,0,Standard,New,At-Risk
C0858,2022-02-18,Suv,Deluxe Wash,0.5140460001805109,0.3047619047619048,4.0,Highway,Credit Card,0.38461538461538464,0.4982822881218602,0.6039180765805876,3.67,0.3274074074074074,2022,2,Friday,False,8,8,0,2,1,Standard,Regular,Active
C0474,2022-11-09,Suv,Basic Wash,0.37348822166731854,0.0,3.0,Airport,Mobile Pay,0.3076923076923077,0.08043266893534272,0.11374295043039476,3.2,0.6538271604938272,2022,11,Wednesday,False,8,7,6,0,4,Standard,Regular,Warming
C0760,2022-02-18,Luxury,Full Service,0.6436227022473602,0.9333333333333335,1.0,Suburban,Mobile Pay,0.15384615384615385,0.31151353103224755,0.7585040071237755,3.33,0.8212345679012346,2022,2,Friday,False,2,9,0,4,4,Standard,New,At-Risk
C0068,2024-11-27,Truck,Premium Wash,0.415878185264298,0.21904761904761907,3.0,Mall,Debit Card,0.4615384615384616,0.46750931777669735,0.48447610566933813,3.86,0.2795061728395062,2024,11,Wednesday,False,11,12,6,3,2,Standard,Regular,Active
C0969,2023-09-30,Truck,Premium Wash,0.43080041517494516,0.2380952380952381,99.0,Mall,Membership,0.4615384615384616,0.3962404796629395,0.4098545562481448,16.71,0.5303703703703704,2023,9,Saturday,True,11,12,2,3,3,Standard,Regular,Warming
C0002,2024-07-16,Hatchback,Premium Wash,0.4209926592256085,0.2666666666666667,3.0,Airport,Cash,0.3076923076923077,0.16911359585156374,0.24369249035322055,3.6,0.3288888888888889,2024,7,Tuesday,False,0,12,5,0,0,Standard,Regular,Active
C0885,2023-04-19,Luxury,Interior Detailing,0.606888745148771,0.5904761904761905,3.0,Airport,Debit Card,0.3076923076923077,0.343509965969859,0.4992579400415554,3.8,0.611358024691358,2023,4,Wednesday,False,2,10,6,0,2,Standard,Regular,Warming
C0943,2022-12-17,Unknown,Premium Wash,0.41082388158488525,0.2857142857142857,4.0,Highway,Debit Card,0.3076923076923077,0.24948954788526978,0.3614722469575542,3.6,0.642962962962963,2022,12,Saturday,True,14,12,2,2,2,Standard,Regular,Warming
C0574,2025-01-26,Suv,Interior Detailing,0.6151922440506634,0.4380952380952381,4.0,Highway,Membership,0.4615384615384616,0.32328633932912004,0.33351142772336007,4.57,0.23555555555555557,2025,1,Sunday,True,8,10,3,2,3,Standard,Regular,Active
C0708,2022-02-18,Suv,Premium Wash,0.4067924726977346,0.14285714285714288,2.0,Highway,Mobile Pay,0.23076923076923078,0.13403014098201263,0.24208964084298012,2.25,0.8212345679012346,2022,2,Friday,False,8,12,0,2,4,Standard,New,At-Risk
C0864,2024-08-08,Truck,Premium Wash,0.449483287704203,0.2857142857142857,5.0,Airport,Cash,0.6923076923076923,0.4838599902771025,0.3490650044523598,3.6,0.3145679012345679,2024,8,Thursday,False,11,12,4,0,0,Standard,Regular,Active
C0578,2025-01-30,Hatchback,Premium Wash,0.4475578386834743,0.17142857142857146,3.0,Suburban,Mobile Pay,0.6153846153846154,0.6305136930805381,0.5079845651528643,4.0,0.2893827160493827,2025,1,Thursday,False,0,12,4,4,4,Standard,Regular,Active
C0188,2024-08-06,Hatchback,Premium Wash,0.43055973404735404,0.2857142857142857,5.0,Downtown,Credit Card,0.5384615384615385,0.3141549181656133,0.2825764321757198,2.88,0.31160493827160496,2024,8,Tuesday,False,0,12,5,1,1,Standard,Regular,Active
C0877,2022-03-26,Truck,Full Service,0.712156653328921,0.8380952380952381,3.0,Mall,Credit Card,0.23076923076923078,0.30046183762761297,0.5469278717720392,3.5,0.8034567901234568,2022,3,Saturday,True,11,9,2,3,1,Premium,New,At-Risk
C0968,2022-02-18,Truck,Full Service,0.705598092602064,0.8380952380952381,4.0,Highway,Membership,0.15384615384615385,0.1521471398476746,0.3693084001187296,3.33,0.8212345679012346,2022,2,Friday,False,11,9,0,2,3,Premium,New,At-Risk
C0596,2022-02-18,Suv,Basic Wash,0.36178510183820217,0.08571428571428572,4.0,Mall,Cash,0.4615384615384616,0.5145762437206287,0.5337488869100623,3.86,0.7733333333333333,2022,2,Friday,False,8,7,0,3,0,Standard,Regular,At-Risk
C0643,2022-07-09,Truck,Premium Wash,0.43579454857246014,0.2666666666666667,2.0,Airport,Credit Card,0.3076923076923077,0.2872062874736671,0.4167408726625111,3.8,0.7516049382716049,2022,7,Saturday,True,11,12,2,0,1,Standard,Regular,At-Risk
C0607,2025-03-12,Hatchback,Full Service,0.6125748367881104,0.9047619047619048,4.0,Downtown,Debit Card,0.38461538461538464,0.5296143250688705,0.6421490056396556,4.0,0.20296296296296296,2025,3,Wednesday,False,0,9,6,1,2,Standard,Regular,Active
C0542,2021-07-09,Hatchback,Basic Wash,0.35047308884142125,0.028571428571428553,5.0,Downtown,Mobile Pay,0.23076923076923078,0.06961594555177442,0.12413178984861978,4.5,0.8424691358024692,2021,7,Friday,False,0,7,0,1,4,Standard,New,At-Risk
C0151,2022-07-09,Van,Full Service,0.7516283582538585,0.761904761904762,5.0,Downtown,Credit Card,0.3076923076923077,0.5215281153783828,0.760106856634016,4.0,0.3940740740740741,2022,7,Saturday,True,15,9,2,1,1,Premium,Regular,Warming
C0159,2023-02-15,Unknown,Basic Wash,0.372585667438852,0.09523809523809523,4.0,Airport,Membership,0.38461538461538464,0.13540755145033218,0.1608192341941229,3.83,0.494320987654321,2023,2,Wednesday,False,14,7,6,0,3,Standard,Regular,Warming
C0250,2023-03-21,Truck,Deluxe Wash,0.5104357832666446,0.38095238095238093,4.0,Airport,Membership,0.6153846153846154,0.5020175012153621,0.40338379341050756,3.44,0.625679012345679,2023,3,Tuesday,False,11,8,5,0,3,Standard,Regular,Warming
C0160,2022-02-18,Truck,Basic Wash,0.37102124010951,0.0,1.0,Airport,Debit Card,0.23076923076923078,0.14442553881056555,0.26114574057583856,2.75,0.7560493827160494,2022,2,Friday,False,11,7,0,0,2,Standard,New,At-Risk
C0668,2022-02-18,Suv,Basic Wash,0.3645529348054996,0.08571428571428572,3.0,Mall,Cash,0.4615384615384616,0.3193971803597472,0.32941525675274563,4.43,0.25728395061728393,2022,2,Friday,False,8,7,0,3,0,Standard,Regular,Active
C0740,2022-02-18,Truck,Basic Wash,0.3580244592195915,0.0,4.0,Airport,Credit Card,0.23076923076923078,0.08823529411764705,0.15820718314039775,3.0,0.7219753086419753,2022,2,Friday,False,11,7,0,0,1,Standard,New,At-Risk
C0242,2024-12-17,Truck,Interior Detailing,0.5609487349198232,0.6380952380952382,4.0,Airport,Debit Card,0.5384615384615385,0.5435018635553395,0.49266844761056694,3.88,0.3111111111111111,2024,12,Tuesday,False,11,10,5,0,2,Standard,Regular,Active
C0058,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.3076923076923077,0.17068546426835196,0.24600771742356786,3.8,0.3155555555555556,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,Active
C0380,2024-11-29,Truck,Interior Detailing,0.6610720839977136,0.4285714285714286,4.0,Highway,Debit Card,0.38461538461538464,0.5118862421001459,0.6205402196497477,3.5,0.26962962962962966,2024,11,Friday,False,11,10,0,2,2,Premium,Regular,Active
C0928,2022-02-18,Luxury,Full Service,0.6656751105628931,0.780952380952381,3.0,Suburban,Cash,0.6153846153846154,0.23059471722573321,0.18242802018403087,3.56,0.7190123456790124,2022,2,Friday,False,2,9,0,4,0,Premium,Regular,At-Risk
C0092,2021-12-11,Unknown,Interior Detailing,0.6124845813652637,0.4571428571428572,4.0,Mall,Credit Card,0.5384615384615385,0.5704585966618052,0.5173642030276046,4.25,0.8212345679012346,2021,12,Saturday,True,14,10,2,3,1,Standard,Regular,At-Risk
C0308,2022-07-07,Nan,Basic Wash,0.3610931435963778,0.009523809523809518,4.0,Suburban,Membership,0.6153846153846154,0.3907146329606222,0.31279311368358564,2.89,0.2874074074074074,2022,7,Thursday,False,4,7,4,4,3,Standard,Regular,Active
C0296,2022-11-23,Luxury,Premium Wash,0.437389061042751,0.19999999999999998,4.0,Airport,Mobile Pay,0.3076923076923077,0.23208556149732618,0.3360047491837341,3.6,0.6839506172839507,2022,11,Wednesday,False,2,12,6,0,4,Standard,Regular,At-Risk
C0867,2022-03-30,Suv,Interior Detailing,0.5794210114624387,0.6190476190476191,4.0,Suburban,Cash,0.15384615384615385,0.14156538648517258,0.34348471356485605,4.67,0.8014814814814815,2022,3,Wednesday,False,8,10,6,4,0,Standard,New,At-Risk
C0952,2022-02-19,Suv,Full Service,0.6366128644062699,0.8761904761904763,5.0,Highway,Mobile Pay,0.38461538461538464,0.5037271106789823,0.6105669338082517,4.33,0.7659259259259259,2022,2,Saturday,True,8,9,2,2,4,Standard,Regular,At-Risk
C0158,2023-06-01,Van,Basic Wash,0.3570015644273294,0.047619047619047616,4.0,Mall,Cash,0.5384615384615385,0.5142926592124453,0.4658949243098842,3.12,0.4345679012345679,2023,6,Thursday,False,15,7,4,3,0,Standard,Regular,Warming
C0542,2021-10-21,Van,Deluxe Wash,0.11755392761515088,0.38095238095238093,5.0,Airport,Credit Card,0.23076923076923078,0.06961594555177442,0.12413178984861978,4.5,0.8424691358024692,2021,10,Thursday,False,15,8,4,0,1,Economy,New,At-Risk
C0888,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.6153846153846154,0.6241451952681899,0.5028198278420896,4.0,0.3466666666666667,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,Warming
C0844,2022-02-18,Sedan,Full Service,0.6557470140497609,0.7238095238095238,2.0,Suburban,Membership,0.4615384615384616,0.7027953330092368,0.7307212822796081,2.57,0.3333333333333333,2022,2,Friday,False,6,9,0,4,3,Standard,Regular,Warming
C0390,2022-06-09,Suv,Premium Wash,0.4191273804867776,0.22857142857142856,4.0,Highway,Credit Card,0.38461538461538464,0.27234645924485495,0.3279905016325319,4.17,0.7664197530864197,2022,6,Thursday,False,8,12,4,2,1,Standard,Regular,At-Risk
C0434,2024-03-03,Unknown,Premium Wash,0.41966891302385756,0.15238095238095237,4.0,Suburban,Debit Card,0.23076923076923078,0.1379192999513855,0.2492134164440487,4.5,0.45382716049382715,2024,3,Sunday,True,14,12,3,4,2,Standard,New,Warming
C0589,2022-11-16,Truck,Full Service,0.7515982731129096,0.8952380952380953,5.0,Mall,Credit Card,0.4615384615384616,0.6372386971317452,0.6620955773226477,3.14,0.6079012345679012,2022,11,Wednesday,False,11,9,6,3,1,Premium,Regular,Warming
C0569,2023-09-02,Truck,Basic Wash,0.3596791419717802,0.0761904761904762,1.0,Airport,Mobile Pay,0.5384615384615385,0.2738292011019283,0.24565152864351442,2.88,0.5441975308641975,2023,9,Saturday,True,11,7,2,0,4,Standard,Regular,Warming
C0842,2023-12-06,Hatchback,Premium Wash,0.44737732783778095,0.2666666666666667,5.0,Highway,Mobile Pay,0.4615384615384616,0.29105493437044233,0.2997922232116355,3.57,0.40395061728395065,2023,12,Wednesday,False,0,12,6,2,4,Standard,Regular,Warming
C0444,2021-11-10,Truck,Interior Detailing,0.5490049339631157,0.5142857142857143,4.0,Downtown,Debit Card,0.3076923076923077,0.23784637822070975,0.3444345503116652,3.4,0.3782716049382716,2021,11,Wednesday,False,11,10,6,1,2,Standard,Regular,Warming
C0236,2022-02-18,Unknown,Unknown,0.449588585697524,0.38510138544820627,4.0,Unknown,Unknown,0.4615384615384616,0.25112623561821423,0.2579400415553577,4.0,0.43950617283950616,2022,2,Friday,False,14,13,0,5,5,Standard,Regular,Warming
C0936,2022-02-18,Luxury,Interior Detailing,0.5907931947411174,0.47619047619047616,4.0,Downtown,Credit Card,0.38461538461538464,0.32504456327985737,0.39234194122885124,3.67,0.13234567901234567,2022,2,Friday,False,2,10,0,1,1,Standard,Regular,Active
C0673,2022-04-24,Suv,Basic Wash,0.36076220704594003,0.047619047619047616,1.0,Mall,Mobile Pay,0.4615384615384616,0.36513531032247604,0.3773226476699317,2.86,0.7575308641975309,2022,4,Sunday,True,8,7,3,3,4,Standard,Regular,At-Risk
C0948,2022-02-18,Suv,Full Service,0.6643212792201932,0.8571428571428571,4.0,Mall,Debit Card,0.4615384615384616,0.43767622751579965,0.45325022261798753,3.43,0.6271604938271605,2022,2,Friday,False,8,9,0,3,2,Premium,Regular,Warming
C0183,2024-07-10,Truck,Basic Wash,0.365244893047324,0.0761904761904762,4.0,Mall,Debit Card,0.7692307692307694,0.45798087830173384,0.2994953992282577,3.55,0.39012345679012345,2024,7,Wednesday,False,11,7,6,3,2,Standard,VIP,Warming
C0220,2021-11-13,Sedan,Basic Wash,0.35245870814404767,0.047619047619047616,4.0,Highway,Mobile Pay,0.3076923076923077,0.1067169016366877,0.1522707034728406,3.2,0.8222222222222222,2021,11,Saturday,True,6,7,2,2,4,Standard,Regular,At-Risk
C0560,2021-11-19,Sedan,Basic Wash,0.35056334426426794,0.009523809523809518,5.0,Downtown,Mobile Pay,0.4615384615384616,0.3191216982660833,0.3291184327693678,4.0,0.8503703703703704,2021,11,Friday,False,6,7,0,1,4,Standard,Regular,At-Risk
C0137,2024-08-24,Luxury,Premium Wash,0.419037125063931,0.22857142857142856,4.0,Mall,Mobile Pay,0.4615384615384616,0.23812186031437366,0.24434550311665187,3.86,0.3145679012345679,2024,8,Saturday,True,2,12,2,3,4,Standard,Regular,Active
C0922,2022-11-01,Van,Full Service,0.7004234483588556,0.8571428571428571,4.0,Mall,Membership,0.3076923076923077,0.4193890779452276,0.6104482042149005,3.6,0.6607407407407407,2022,11,Tuesday,False,15,9,5,3,3,Premium,Regular,At-Risk
C0072,2022-12-06,Suv,Basic Wash,0.3526091338487921,0.06666666666666668,5.0,Suburban,Debit Card,0.3076923076923077,0.23689839572192511,0.34306915998812704,3.4,0.6775308641975308,2022,12,Tuesday,False,8,7,5,4,2,Standard,Regular,At-Risk
C0477,2022-07-17,Unknown,Full Service,0.7354124672824093,0.7238095238095238,4.0,Mall,Credit Card,0.5384615384615385,0.6643250688705234,0.603324428613832,2.88,0.36987654320987656,2022,7,Sunday,True,14,9,3,3,1,Premium,Regular,Warming
C0560,2021-12-21,Truck,Premium Wash,0.4339593549745781,0.22857142857142856,5.0,Highway,Credit Card,0.4615384615384616,0.3191216982660833,0.3291184327693678,4.0,0.8503703703703704,2021,12,Tuesday,False,11,12,5,2,1,Standard,Regular,At-Risk
C0444,2022-09-06,Suv,Interior Detailing,0.5858592316255002,0.6857142857142857,4.0,Suburban,Membership,0.3076923076923077,0.23784637822070975,0.3444345503116652,3.4,0.3782716049382716,2022,9,Tuesday,False,8,10,5,4,3,Standard,Regular,Warming
C0201,2022-12-15,Unknown,Deluxe Wash,0.4906397605222781,0.33333333333333337,4.0,Mall,Credit Card,0.38461538461538464,0.5365094798249879,0.6505788067675867,3.33,0.6241975308641975,2022,12,Thursday,False,14,8,4,3,1,Standard,Regular,Warming
C0253,2022-02-18,Hatchback,Premium Wash,0.43164279912151393,0.14285714285714288,3.0,Mall,Mobile Pay,0.15384615384615385,0.06552422621941338,0.15773226476699317,3.0,0.41728395061728396,2022,2,Friday,False,0,12,0,3,4,Standard,New,Warming
C0670,2022-09-07,Sedan,Basic Wash,0.35116504708324564,0.0380952380952381,3.0,Airport,Debit Card,0.15384615384615385,0.04727758872143899,0.11320866726031462,4.33,0.711604938271605,2022,9,Wednesday,False,6,7,6,0,2,Standard,New,At-Risk
C0851,2022-09-08,Truck,Full Service,0.6303852402298505,0.7904761904761906,5.0,Airport,Debit Card,0.6153846153846154,0.906198347107438,0.7324428613831997,4.44,0.5985185185185186,2022,9,Thursday,False,11,9,4,0,2,Standard,Regular,Warming
C0076,2022-06-15,Suv,Interior Detailing,0.5585118385029635,0.4476190476190476,5.0,Airport,Cash,0.3076923076923077,0.22933074056068703,0.3319679430097952,3.4,0.7283950617283951,2022,6,Wednesday,False,8,10,6,0,0,Standard,Regular,At-Risk
C0934,2022-12-22,Van,Premium Wash,0.44157089563464613,0.17142857142857146,4.0,Mall,Debit Card,0.15384615384615385,0.15696807648679303,0.3810626298604928,5.67,0.642962962962963,2022,12,Thursday,False,15,12,4,3,2,Standard,New,Warming
C0101,2023-01-21,Sedan,Deluxe Wash,0.4793578326664461,0.36190476190476195,10.0,Airport,Membership,0.4615384615384616,0.450769729379355,0.46696349065004455,4.57,0.6395061728395062,2023,1,Saturday,True,6,8,2,0,3,Standard,Regular,Warming
C0882,2022-04-29,Van,Basic Wash,0.36771187460513255,0.009523809523809518,4.0,Airport,Membership,0.3076923076923077,0.0793955598768433,0.11225883051350549,4.2,0.7674074074074074,2022,4,Friday,False,15,7,0,0,3,Standard,Regular,At-Risk
C0931,2022-05-13,Hatchback,Basic Wash,0.3475247450284305,0.0,4.0,Airport,Mobile Pay,0.3076923076923077,0.3720061578350348,0.5410507569011576,4.0,0.737283950617284,2022,5,Friday,False,0,7,0,0,4,Standard,Regular,At-Risk
C0122,2022-12-31,Luxury,Premium Wash,0.44310523782303923,0.2761904761904762,4.0,Suburban,Cash,0.23076923076923078,0.14122508507535245,0.25526862570495695,3.25,0.3703703703703704,2022,12,Saturday,True,2,12,2,4,0,Standard,New,Warming
C0086,2022-02-18,Van,Deluxe Wash,0.471234844610247,0.3047619047619048,4.0,Airport,Mobile Pay,0.9230769230769231,0.8279047156052503,0.4608489165924607,3.92,0.3358024691358025,2022,2,Friday,False,15,8,0,0,4,Standard,VIP,Warming
C0329,2022-01-20,Hatchback,Full Service,0.6701277114233282,0.8857142857142858,3.0,Mall,Credit Card,0.07692307692307693,0.13054610273861608,0.4782428020184031,2.5,0.7965432098765433,2022,1,Thursday,False,0,9,4,3,1,Premium,New,At-Risk
C0295,2024-02-28,Van,Deluxe Wash,0.5062238635338008,0.3142857142857143,5.0,Suburban,Membership,0.5384615384615385,0.38814616755793224,0.3503710299792223,3.75,0.36444444444444446,2024,2,Wednesday,False,15,8,6,4,3,Standard,Regular,Warming
C0561,2022-02-18,Suv,Full Service,0.6419981046361203,0.780952380952381,4.0,Highway,Mobile Pay,0.3076923076923077,0.35450494247285685,0.5154051647373107,4.0,0.428641975308642,2022,2,Friday,False,8,9,0,2,4,Standard,Regular,Warming
C0402,2022-04-16,Van,Premium Wash,0.4372386353380066,0.18095238095238095,5.0,Suburban,Credit Card,0.07692307692307693,0.12634094960298167,0.46280795488275456,5.0,0.7930864197530865,2022,4,Saturday,True,15,12,2,4,1,Standard,New,At-Risk
C0729,2023-05-21,Suv,Premium Wash,0.4383517855531154,0.1904761904761905,4.0,Downtown,Credit Card,0.4615384615384616,0.39084427159293467,0.40421490056396553,3.57,0.548641975308642,2023,5,Sunday,True,8,12,3,1,1,Standard,Regular,Warming
C0281,2022-02-18,Van,Premium Wash,0.4491523511537652,0.20952380952380953,4.0,Highway,Cash,0.15384615384615385,0.09228650137741046,0.22309290590679726,3.67,0.697283950617284,2022,2,Friday,False,15,12,0,2,0,Standard,New,At-Risk
C0529,2025-03-24,Truck,Basic Wash,0.3662377026986372,0.019047619047619035,4.0,Mall,Cash,0.5384615384615385,0.19239993518068382,0.17108934401899673,3.75,0.2128395061728395,2025,3,Monday,False,11,7,1,3,0,Standard,Regular,Active
C0631,2022-02-18,Luxury,Interior Detailing,0.6288208129005085,0.47619047619047616,5.0,Airport,Membership,0.4615384615384616,0.5902041808458921,0.6128821608785989,4.14,0.19901234567901235,2022,2,Friday,False,2,10,0,0,3,Standard,Regular,Active
C0883,2022-02-18,Truck,Premium Wash,0.45011507566412956,0.18095238095238095,4.0,Mall,Credit Card,0.6153846153846154,0.38609625668449193,0.3089937666963491,3.67,0.6483950617283951,2022,2,Friday,False,11,12,0,3,1,Standard,Regular,Warming
C0874,2022-02-18,Suv,Premium Wash,0.4210528295075063,0.18095238095238095,4.0,Highway,Mobile Pay,0.07692307692307693,0.12376438178577215,0.4534283170080143,4.5,0.8212345679012346,2022,2,Friday,False,8,12,0,2,4,Standard,New,At-Risk
